GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
YNL082W,0.143508419394493,-0.844039857387543,0.00930100368148566,0.0283271004500222,0.125579411784808,0.160905302936832,-0.90108155701881,-0.793429644265056
YNL078W,0.288306593894958,-0.541545510292053,0.0230917713536513,0.034933565455731,0.244909439856807,0.3339252534012,-0.610994475569289,-0.476350735789365
YNL077W,0.126488208770752,-0.899384379386902,0.0102577805295713,0.0353476213265747,0.107272262064119,0.146938025951385,-0.969512631553501,-0.832865799010351
YNL075W,0.830668866634369,-0.0828165262937546,0.0845723748781551,0.0441804173225442,0.674816237886747,1.0067955493927,-0.170814475692906,0.00294128048855128
YNL074C,0.500724971294403,-0.301632702350616,0.0376969426054634,0.0327379604056926,0.43166783452034,0.57537151624759,-0.364850311340879,-0.240051698084951
YNL073W,0.107329830527306,-0.970521986484528,0.00810907426249013,0.0329248233649721,0.0921315769975384,0.123644219400982,-1.03559149577418,-0.907826182985239
YNL068C,0.200317472219467,-0.699146807193756,0.0126130598545875,0.0274893998549585,0.176062463596463,0.223359063267708,-0.75433322554461,-0.650996420414914
YNL065W,0.0920680239796638,-1.03724837303162,0.00725876273923528,0.0344283408730874,0.0781519636511803,0.106066480278969,-1.10706010539709,-0.974421842582134
YNL064C,8.9689884185791,0.951550126075745,0.664449108006234,0.0322181445022319,7.7500962138176,10.2982752402623,0.889307094064586,1.0127644675501
YNL062C,0.730330348014832,-0.137629956007004,0.0530079658677561,0.0316596175076762,0.62806867013375,0.834025381008784,-0.201992869922276,-0.0788207425902126
YNL058C,0.410950839519501,-0.388435214757919,0.0416253123412177,0.0440167535126669,0.333648651838303,0.497702918450038,-0.476710625647224,-0.303029830809755
YNL055C,11.7289972305298,1.0671226978302,1.16588306791733,0.043107257928174,9.62823243141174,14.1349120775859,0.983546565370905,1.1502930742319
YNL053W,0.109724551439285,-0.961237609386444,0.00923709231159833,0.0366410423623088,0.0924098473663131,0.12835490492483,-1.03428175948606,-0.8915875307207
YNL051W,0.158388152718544,-0.802059352397919,0.0143501229818313,0.0393790191749616,0.131918448209763,0.187748610476653,-0.879694471748418,-0.72642328066671
YNL050C,0.501283824443817,-0.30325374007225,0.0624797516299011,0.0538037711611469,0.389751857767502,0.637460155288378,-0.409211813494395,-0.195546955933598
YNL049C,0.247811987996101,-0.606769263744354,0.0158300845333253,0.0279023230236975,0.217970309282343,0.277231961488724,-0.661602663264903,-0.557156702570672
YNL048W,0.278832018375397,-0.555747151374817,0.0197139908251979,0.0308223356086372,0.242140172421932,0.317165285348892,-0.615933157129198,-0.49871435353118
YNL042W,0.0468598157167435,-1.33229291439056,0.00559639133896791,0.0519014156758419,0.0368050207694372,0.0585420541465282,-1.43409296043063,-1.23253204293997
YNL041C,0.228475049138069,-0.642072081565857,0.0147654563171033,0.0282014291787102,0.200288333247105,0.256668329238892,-0.698344347536494,-0.59062771639028
YNL040W,0.282312273979187,-0.550665438175201,0.0226225455308514,0.0348427223045457,0.241103693842888,0.328314432998498,-0.617796135938206,-0.48371003823741
YNL037C,1.97461879253387,0.294031471014023,0.161303164280698,0.035558176274653,1.67881275912126,2.29787126580874,0.225002257639504,0.361325694283528
YNL035C,0.451886266469955,-0.34653627872467,0.038348762854026,0.0368946192009818,0.382489665349325,0.528167201578617,-0.417380294758282,-0.277228622795934
YNL032W,0.26467901468277,-0.580403923988342,0.0319236842070819,0.0520569461299299,0.208692962055405,0.331502733627955,-0.680492210556087,-0.479512911297027
YNL029C,0.0564813166856766,-1.25004124641418,0.0053442019688552,0.0411701555408771,0.0464826844632626,0.0674051994457841,-1.33270880029812,-1.17130660420504
YNL027W,0.29021281003952,-0.53826105594635,0.0193933048645672,0.0292150019008178,0.253020109484593,0.326872988045216,-0.596844962175738,-0.485620967711421
YNL026W,0.284004688262939,-0.547892034053802,0.0212286747794766,0.0325657861399354,0.244419541830818,0.325954559197028,-0.611864086940212,-0.486842940891454
YNL025C,0.065149761736393,-1.18984353542328,0.00860003595720434,0.0571679242886239,0.0499064673048755,0.083903609154125,-1.30184319663517,-1.07621950577212
YNL024C,0.0391448959708214,-1.4206405878067,0.00981436391037869,0.107794877007941,0.0231510310744246,0.061309268946449,-1.63542981590424,-1.2124738690753
YNL023C,0.140900671482086,-0.852331459522247,0.0106581603955165,0.0329392002914818,0.121011143798629,0.161991730332375,-0.917174635509888,-0.790507155597415
YNL022C,0.361908555030823,-0.442625045776367,0.0271463946133013,0.0326316401732476,0.312176706890265,0.41573956310749,-0.505599505010847,-0.381178646283394
YNL021W,0.310306310653687,-0.509176015853882,0.0206384880695441,0.0290291814941021,0.27121293892463,0.349512711664041,-0.566689595966177,-0.456537025321559
YNL020C,0.0904473662376404,-1.04494488239288,0.00709576682357287,0.0342333831672814,0.0768835336590807,0.104412100588282,-1.11416666697437,-0.981249167373484
YNL016W,5.19496250152588,0.714450180530548,0.374817008829278,0.0313830226675588,4.52109738588333,5.94630543788274,0.655243858042855,0.774247200707112
YNL010W,7.391517162323,0.864505887031555,1.04034270389675,0.0604843154853719,5.61375430027644,9.65515724023183,0.749253400722326,0.984759288319878
YNL008C,0.142127141356468,-0.848426163196564,0.0101070769396264,0.0309871547704725,0.123231805860996,0.161620661616325,-0.909277187243,-0.79150311972255
YNL006W,0.355515748262405,-0.45138281583786,0.0361833331964463,0.0441435119330464,0.289133650561174,0.432461046427488,-0.538901404804877,-0.364053005171718
YNL005C,0.527222335338593,-0.27954837679863,0.0443586251527025,0.036646838675469,0.442341517905394,0.615375480055809,-0.354242296145904,-0.210859813841182
YNL004W,0.554455935955048,-0.257332652807236,0.0411507701753978,0.0323334028271794,0.476644285768271,0.63612562417984,-0.321805610154881,-0.196457109979561
